listing_id,date
1235517,2015-03-05
1235517,2015-03-07
1235517,2015-03-10
1235517,2015-03-19
1235517,2015-03-22
1235517,2015-03-24
1235517,2015-03-31
1235517,2015-04-04
1235517,2015-04-08
1235517,2015-04-10
1235517,2015-04-12
1235517,2015-04-14
1235517,2015-04-20
1235517,2015-04-25
1235517,2015-04-30
1235517,2015-05-04
1235517,2015-05-11
1235517,2015-05-13
1235517,2015-05-15
1235517,2015-05-17
1235517,2015-05-19
1235517,2015-05-25
1235517,2015-05-28
1235517,2015-06-03
1235517,2015-06-10
1235517,2015-06-18
1235517,2015-06-26
1235517,2015-07-01
1235517,2015-07-04
1235517,2015-07-09
1235517,2015-07-24
1235517,2015-08-01
1235517,2015-08-10
1235517,2015-08-11
1235517,2015-08-16
1235517,2015-08-18
1235517,2015-08-21
1235517,2015-08-28
1235517,2015-09-05
1235517,2015-09-06
1235517,2015-09-10
1235517,2015-09-18
1235517,2015-09-21
1235517,2015-09-28
1235517,2015-10-03
1235517,2015-10-07
1235517,2015-10-09
1235517,2015-10-15
1235517,2015-10-19
1235517,2015-10-21
1235517,2015-11-03
1235517,2015-11-06
1235517,2015-11-12
1235517,2015-11-21
1235517,2015-11-27
1235517,2015-12-04
1235517,2015-12-11
1235517,2015-12-14
1235517,2015-12-18
1235517,2015-12-22
1235517,2015-12-31
6951966,2015-07-04
6951966,2015-07-12
6951966,2015-07-26
6951966,2015-08-01
6951966,2015-08-15
6951966,2015-08-19
6951966,2015-08-27
6951966,2015-08-30
6951966,2015-09-03
6951966,2015-09-15
6951966,2015-09-22
6951966,2015-09-30
6951966,2015-10-01
6951966,2015-10-04
6951966,2015-10-25
7361939,2015-08-18
7361939,2015-08-26
1109976,2013-05-16
1109976,2013-05-27
1109976,2013-06-01
1109976,2013-06-17
1109976,2013-07-16
1109976,2013-07-21
1109976,2013-07-29
1109976,2013-08-08
1109976,2013-09-29
1109976,2014-04-28
1109976,2014-05-11
1109976,2014-06-01
1109976,2014-06-18
1109976,2014-07-27
1109976,2014-08-13
1109976,2014-08-22
1109976,2014-09-01
1109976,2014-09-06
1109976,2014-09-13
1109976,2014-09-21
1109976,2014-10-11
1109976,2015-03-06
1109976,2015-04-20
1109976,2015-04-25
1109976,2015-05-04
1109976,2015-05-11
1109976,2015-05-19
1109976,2015-06-01
1109976,2015-06-12
1109976,2015-06-16
1109976,2015-07-06
1109976,2015-07-12
1109976,2015-07-15
1109976,2015-07-27
1109976,2015-08-24
1109976,2015-09-13
1109976,2015-09-21
1109976,2015-10-18
1109976,2015-10-27
1109976,2015-11-01
7096859,2015-08-02
7096859,2015-08-05
7096859,2015-08-12
7096859,2015-08-14
7096859,2015-08-16
7096859,2015-08-19
7096859,2015-08-24
7096859,2015-08-27
7096859,2015-09-09
7096859,2015-09-30
7096859,2015-10-11
7096859,2015-10-13
7096859,2015-10-28
1025554,2013-08-09
1025554,2013-09-29
1025554,2014-03-18
1025554,2014-05-21
1025554,2014-06-18
1025554,2014-06-30
1025554,2014-07-29
1025554,2014-08-02
1025554,2014-08-10
1025554,2014-09-19
1025554,2014-09-26
1025554,2014-10-22
2725971,2014-06-01
2725971,2014-06-07
2725971,2014-06-09
2725971,2014-07-07
2725971,2014-07-26
2725971,2014-07-30
2725971,2014-08-21
2725971,2014-08-28
2725971,2014-09-08
2725971,2015-07-15
2725971,2015-08-07
2725971,2015-08-09
2725971,2015-08-13
2725971,2015-08-26
2725971,2015-08-29
7644254,2015-09-01
7644254,2015-09-09
7644254,2015-09-14
7644254,2015-09-21
7644254,2015-09-27
7644254,2015-10-11
7644254,2015-10-16
7644254,2015-10-19
7644254,2015-10-24
778976,2013-06-05
778976,2013-06-13
778976,2013-06-21
778976,2013-07-12
778976,2013-08-04
778976,2013-08-14
778976,2013-08-20
778976,2013-08-29
778976,2013-09-10
778976,2013-10-05
778976,2013-10-12
778976,2013-10-18
778976,2013-10-23
778976,2013-11-01
778976,2013-11-04
778976,2013-11-09
778976,2013-11-12
778976,2013-11-22
778976,2013-11-25
778976,2013-12-02
778976,2013-12-08
778976,2013-12-16
778976,2013-12-18
778976,2013-12-21
778976,2014-04-23
778976,2014-04-30
778976,2014-06-15
778976,2014-06-18
778976,2014-07-22
778976,2014-07-27
778976,2014-07-31
778976,2014-08-17
778976,2014-08-19
778976,2014-09-03
778976,2014-09-25
778976,2014-10-01
778976,2014-10-07
778976,2014-10-10
778976,2014-10-18
778976,2014-10-31
778976,2014-11-23
778976,2014-12-17
778976,2015-01-03
778976,2015-01-09
778976,2015-01-19
778976,2015-01-23
778976,2015-01-27
778976,2015-02-01
778976,2015-02-08
778976,2015-02-16
778976,2015-02-24
778976,2015-03-03
778976,2015-03-07
778976,2015-03-26
778976,2015-03-29
778976,2015-04-02
778976,2015-04-19
778976,2015-04-20
778976,2015-04-25
778976,2015-04-29
778976,2015-05-03
778976,2015-05-06
778976,2015-05-18
778976,2015-05-21
778976,2015-05-25
778976,2015-05-27
778976,2015-06-01
778976,2015-06-05
778976,2015-06-18
778976,2015-06-23
778976,2015-07-01
778976,2015-07-23
778976,2015-07-27
778976,2015-08-10
778976,2015-08-25
778976,2015-09-03
778976,2015-09-08
778976,2015-09-11
778976,2015-09-16
778976,2015-09-19
778976,2015-09-29
778976,2015-10-30
778976,2015-11-23
778976,2015-12-01
778976,2015-12-07
778976,2015-12-14
778976,2015-12-19
7650184,2015-10-29
7650184,2015-11-02
7355148,2015-07-20
7355148,2015-09-23
7355148,2015-10-07
7355148,2015-11-04
7355148,2015-11-14
7355148,2015-11-18
7355148,2015-12-14
1853084,2014-06-04
1853084,2014-09-22
1853084,2014-09-26
1853084,2014-10-05
1853084,2014-10-11
1853084,2014-10-19
1853084,2014-10-28
1853084,2015-05-05
1853084,2015-05-10
1853084,2015-05-17
1853084,2015-05-24
1853084,2015-05-30
1853084,2015-06-07
1853084,2015-06-12
1853084,2015-06-21
1853084,2015-07-06
1853084,2015-08-04
1853084,2015-08-10
1853084,2015-09-01
1213275,2013-09-04
1213275,2013-10-11
1213275,2013-10-23
1213275,2013-11-03
1213275,2013-12-11
1213275,2014-01-03
1213275,2014-03-03
1213275,2015-01-20
1213275,2015-01-26
1213275,2015-01-31
1213275,2015-02-09
1213275,2015-02-13
1213275,2015-02-15
1213275,2015-02-16
1213275,2015-02-17
1213275,2015-02-24
1213275,2015-03-03
1213275,2015-03-08
1213275,2015-03-22
1213275,2015-03-28
1213275,2015-03-29
1213275,2015-04-06
1213275,2015-04-14
1213275,2015-04-16
1213275,2015-04-23
1213275,2015-04-29
1213275,2015-05-10
1213275,2015-05-12
1213275,2015-05-21
1213275,2015-05-25
1213275,2015-06-03
1213275,2015-06-07
1213275,2015-06-11
1213275,2015-06-26
1213275,2015-07-01
1213275,2015-07-12
1213275,2015-07-30
1213275,2015-08-07
1213275,2015-08-12
1213275,2015-08-17
1213275,2015-08-24
1213275,2015-08-29
1213275,2015-09-06
1213275,2015-09-13
1213275,2015-10-15
1213275,2015-10-19
1213275,2015-10-24
1213275,2015-10-31
1213275,2015-11-27
1213275,2015-12-04
1213275,2015-12-14
1078049,2013-05-27
1078049,2013-06-21
1078049,2013-07-02
1078049,2013-09-09
1078049,2013-09-14
1078049,2013-09-29
1078049,2013-10-07
1078049,2013-10-16
1078049,2014-04-29
1078049,2014-06-03
1078049,2014-06-10
1078049,2014-06-17
1078049,2014-06-20
1078049,2014-06-30
1078049,2014-07-19
1078049,2014-07-23
1078049,2014-07-30
1078049,2014-08-09
1078049,2014-08-24
1078049,2014-09-26
1078049,2014-10-21
1078049,2014-12-02
1078049,2015-01-03
1078049,2015-03-30
1078049,2015-04-23
1078049,2015-04-30
1078049,2015-05-12
1078049,2015-07-11
1078049,2015-08-15
1078049,2015-09-22
1078049,2015-10-01
1078049,2015-10-25
1078049,2015-10-29
1078049,2015-11-10
1078049,2015-12-04
2512546,2014-04-24
2512546,2014-04-29
2512546,2014-05-07
2512546,2014-05-12
2512546,2014-05-17
2512546,2014-06-04
2512546,2014-06-11
2512546,2014-06-17
2512546,2014-06-23
2512546,2014-07-01
2512546,2014-07-13
2512546,2014-07-20
2512546,2014-08-06
2512546,2014-08-11
2512546,2014-08-17
2512546,2014-08-26
2512546,2014-08-28
2512546,2014-09-05
2512546,2014-09-19
2512546,2014-09-23
2512546,2014-09-29
2512546,2014-10-02
2512546,2014-10-11
2512546,2014-10-18
2512546,2014-10-31
2512546,2014-11-10
2512546,2014-12-02
2512546,2014-12-08
2512546,2015-01-03
2512546,2015-03-23
2512546,2015-04-06
2512546,2015-04-30
2512546,2015-05-04
2512546,2015-05-29
2512546,2015-06-02
2512546,2015-06-06
2512546,2015-06-10
2512546,2015-06-19
2512546,2015-06-29
2512546,2015-07-06
2512546,2015-07-15
2512546,2015-07-19
2512546,2015-07-26
2512546,2015-07-31
2512546,2015-08-10
2512546,2015-08-24
2512546,2015-08-29
2512546,2015-09-02
2512546,2015-09-05
2512546,2015-09-09
2512546,2015-09-18
2512546,2015-09-22
2512546,2015-09-28
2512546,2015-10-03
2512546,2015-10-06
2512546,2015-10-10
2512546,2015-10-15
2512546,2015-10-22
6585287,2015-06-13
6585287,2015-06-21
6585287,2015-06-24
6585287,2015-07-03
6585287,2015-07-06
6585287,2015-07-08
6585287,2015-07-09
6585287,2015-07-15
6585287,2015-07-23
6585287,2015-08-12
6585287,2015-08-13
6585287,2015-08-19
6585287,2015-08-20
6585287,2015-08-31
6585287,2015-09-09
6585287,2015-09-10
6585287,2015-09-18
6585287,2015-09-25
6585287,2015-09-29
6585287,2015-10-01
6585287,2015-10-05
6585287,2015-10-08
6585287,2015-10-10
6585287,2015-10-12
6585287,2015-10-17
6585287,2015-10-19
6585287,2015-10-29
6585287,2015-11-01
6585287,2015-11-02
6585287,2015-11-05
6585287,2015-11-10
6585287,2015-11-11
6585287,2015-11-14
6585287,2015-11-22
6585287,2015-12-03
6585287,2015-12-11
6585287,2015-12-15
6585287,2015-12-20
6585287,2016-01-03
3930731,2014-09-03
3930731,2014-09-22
3930731,2015-06-15
3930731,2015-08-24
3930731,2015-09-09
3930731,2015-09-13
3930731,2015-09-23
3930731,2015-09-29
3930731,2015-10-25
6834341,2015-06-25
6834341,2015-07-09
6834341,2015-07-13
6834341,2015-07-15
6834341,2015-07-16
6834341,2015-07-21
6834341,2015-07-27
6834341,2015-08-05
6834341,2015-08-09
6834341,2015-08-15
6834341,2015-08-19
6834341,2015-08-21
6834341,2015-08-23
6834341,2015-08-24
6834341,2015-08-29
6834341,2015-09-01
6834341,2015-09-05
6834341,2015-09-10
6834341,2015-09-23
6834341,2015-09-29
6834341,2015-10-07
6834341,2015-10-12
6834341,2015-10-16
6834341,2015-10-22
6834341,2015-11-15
146335,2011-08-15
146335,2011-10-10
146335,2011-11-01
146335,2012-01-02
146335,2012-04-21
146335,2012-10-16
146335,2013-05-28
4884435,2015-03-02
4884435,2015-03-05
4884435,2015-03-10
4884435,2015-03-31
4884435,2015-04-06
4884435,2015-04-10
4884435,2015-05-05
4884435,2015-05-14
4884435,2015-05-18
4884435,2015-05-23
4884435,2015-05-31
4884435,2015-06-14
4884435,2015-06-19
4884435,2015-06-25
4884435,2015-06-30
4884435,2015-07-16
4884435,2015-07-22
4884435,2015-08-23
4884435,2015-08-31
4884435,2015-09-13
4884435,2015-09-19
4884435,2015-09-26
4884435,2015-10-07
4884435,2015-10-14
4884435,2015-10-19
4884435,2015-10-30
4884435,2015-11-03
4884435,2015-11-10
1415357,2013-08-24
1415357,2013-09-09
1415357,2013-09-13
1415357,2013-09-18
1415357,2013-09-29
1415357,2013-10-03
1415357,2013-10-08
1415357,2013-11-05
1415357,2013-11-10
1415357,2013-11-12
1415357,2014-12-08
1415357,2015-04-20
1415357,2015-07-14
1415357,2015-07-31
1415357,2015-08-10
1415357,2015-08-19
1415357,2015-08-25
1415357,2015-09-21
1415357,2015-10-03
1415357,2015-10-11
1415357,2015-11-03
2351233,2014-02-26
2351233,2014-02-27
2351233,2014-03-24
2351233,2014-03-31
2351233,2014-04-15
2351233,2014-05-01
2351233,2014-05-05
2351233,2014-05-12
2351233,2014-05-16
2351233,2014-05-23
2351233,2014-06-14
2351233,2014-06-17
2351233,2014-06-21
2351233,2014-06-23
2351233,2014-06-28
2351233,2014-07-08
2351233,2014-07-11
2351233,2014-07-15
2351233,2014-07-30
2351233,2014-08-10
2351233,2014-08-14
2351233,2014-08-18
2351233,2014-08-24
2351233,2014-09-03
2351233,2014-09-11
2351233,2014-09-15
2351233,2014-09-22
2351233,2014-09-29
2351233,2014-10-02
2351233,2014-10-10
2351233,2014-10-14
2351233,2014-10-21
2351233,2014-10-25
2351233,2014-10-28
2351233,2014-11-02
2351233,2014-11-11
2351233,2014-11-20
2351233,2014-11-30
2351233,2014-12-06
2351233,2014-12-14
2351233,2014-12-22
2351233,2014-12-26
2351233,2015-01-21
2351233,2015-02-04
2351233,2015-02-08
2351233,2015-02-15
2351233,2015-02-17
2351233,2015-02-21
2351233,2015-02-23
2351233,2015-03-10
2351233,2015-03-13
2351233,2015-03-21
2351233,2015-03-23
2351233,2015-03-26
2351233,2015-03-29
2351233,2015-04-05
2351233,2015-04-09
2351233,2015-04-13
2351233,2015-04-17
2351233,2015-04-25
2351233,2015-04-29
2351233,2015-05-03
2351233,2015-05-15
2351233,2015-05-25
2351233,2015-06-01
2351233,2015-06-13
2351233,2015-06-17
2351233,2015-06-21
2351233,2015-06-24
2351233,2015-07-07
2351233,2015-07-10
2351233,2015-07-14
2351233,2015-07-19
2351233,2015-07-25
2351233,2015-07-28
2351233,2015-08-07
2351233,2015-08-16
2351233,2015-08-22
2351233,2015-09-04
2351233,2015-09-13
2351233,2015-09-16
2351233,2015-09-18
2351233,2015-09-21
2351233,2015-09-23
2351233,2015-09-25
2351233,2015-09-29
2351233,2015-10-09
2351233,2015-10-17
2351233,2015-10-20
2351233,2015-10-24
2351233,2015-11-02
2351233,2015-11-18
2351233,2015-11-25
2351233,2015-12-06
2351233,2015-12-15
2351233,2015-12-17
6533810,2015-06-02
6533810,2015-06-26
6533810,2015-07-04
6533810,2015-07-24
6533810,2015-08-10
6533810,2015-08-15
7967335,2015-09-06
7967335,2015-09-09
7967335,2015-09-13
7967335,2015-09-16
7967335,2015-09-22
7967335,2015-09-24
7967335,2015-09-28
7967335,2015-09-29
7967335,2015-10-02
7967335,2015-10-03
7967335,2015-10-09
7967335,2015-10-10
7967335,2015-10-14
7967335,2015-10-19
7967335,2015-10-20
7967335,2015-11-01
7967335,2015-11-06
7967335,2015-11-08
7967335,2015-11-10
7967335,2015-11-15
7967335,2015-11-17
7967335,2015-11-18
7967335,2015-11-23
7967335,2015-11-27
7967335,2015-11-27
7967335,2015-12-07
7967335,2015-12-17
7967335,2015-12-20
7967335,2015-12-28
7967335,2015-12-30
7967335,2016-01-02
7051723,2015-07-11
7051723,2015-07-13
7051723,2015-07-17
7051723,2015-07-21
7051723,2015-08-01
7051723,2015-08-04
7051723,2015-08-07
7051723,2015-08-10
7051723,2015-08-14
7051723,2015-08-25
7051723,2015-08-31
7051723,2015-09-07
7051723,2015-09-12
7051723,2015-09-13
7051723,2015-09-21
7051723,2015-09-24
7051723,2015-09-26
7051723,2015-10-03
7051723,2015-10-04
7051723,2015-10-11
7051723,2015-10-12
7051723,2015-10-14
7051723,2015-10-21
7051723,2015-10-24
7051723,2015-10-31
7051723,2015-11-09
7051723,2015-11-12
7051723,2015-11-14
7051723,2015-11-17
7051723,2015-11-20
7051723,2015-11-22
7051723,2015-11-27
7051723,2015-12-05
7051723,2015-12-18
5342565,2015-06-02
5342565,2015-06-30
5342565,2015-09-07
8562246,2015-11-11
8562246,2015-11-27
1036032,2013-04-02
1036032,2013-04-11
1036032,2013-04-18
1036032,2013-04-21
1036032,2013-04-23
1036032,2013-04-26
1036032,2013-05-01
1036032,2013-05-03
1036032,2013-05-07
1036032,2013-05-08
1036032,2013-05-11
1036032,2013-05-14
1036032,2013-05-17
1036032,2013-05-21
1036032,2013-05-28
1036032,2013-05-30
1036032,2013-06-03
1036032,2013-06-17
1036032,2013-06-18
1036032,2013-06-20
1036032,2013-06-29
1036032,2013-07-03
1036032,2013-07-06
1036032,2013-07-08
1036032,2013-07-12
1036032,2013-07-16
1036032,2013-07-20
1036032,2013-07-23
1036032,2013-07-31
1036032,2013-08-01
1036032,2013-08-02
1036032,2013-08-05
1036032,2013-08-06
1036032,2013-08-18
1036032,2013-08-21
1036032,2013-08-22
1036032,2013-08-26
1036032,2013-08-29
1036032,2013-09-04
1036032,2013-09-07
1036032,2013-09-11
1036032,2013-09-25
1036032,2013-09-30
1036032,2013-10-06
1036032,2013-10-07
1036032,2013-10-08
1036032,2013-10-16
1036032,2013-10-22
1036032,2013-10-28
1036032,2013-10-31
1036032,2013-11-04
1036032,2013-11-05
1036032,2013-11-08
1036032,2013-11-11
1036032,2013-11-18
1036032,2013-11-28
1036032,2013-12-17
1036032,2013-12-21
1036032,2013-12-26
1036032,2013-12-30
1036032,2014-01-07
1036032,2014-01-11
1036032,2014-01-13
1036032,2014-01-18
1036032,2014-02-03
1036032,2014-02-23
1036032,2014-02-24
1036032,2014-03-02
1036032,2014-03-08
1036032,2014-03-09
1036032,2014-03-10
1036032,2014-03-13
1036032,2014-03-18
1036032,2014-03-26
1036032,2014-03-28
1036032,2014-04-03
1036032,2014-04-04
1036032,2014-04-16
1036032,2014-04-23
1036032,2014-05-02
1036032,2014-05-03
1036032,2014-05-07
1036032,2014-05-12
1036032,2014-05-22
1036032,2014-05-28
1036032,2014-05-29
1036032,2014-05-30
1036032,2014-06-07
1036032,2014-06-11
1036032,2014-06-12
1036032,2014-06-16
1036032,2014-06-17
1036032,2014-06-25
1036032,2014-07-02
1036032,2014-07-09
1036032,2014-07-11
1036032,2014-07-12
1036032,2014-07-20
1036032,2014-07-23
1036032,2014-07-25
1036032,2014-07-26
1036032,2014-07-30
1036032,2014-08-01
1036032,2014-08-08
1036032,2014-08-09
1036032,2014-08-11
1036032,2014-08-16
1036032,2014-08-26
1036032,2014-09-06
1036032,2014-09-08
1036032,2014-09-12
1036032,2014-09-13
1036032,2014-09-14
1036032,2014-09-15
1036032,2014-09-16
1036032,2014-10-02
1036032,2014-10-17
1036032,2014-10-20
1036032,2014-10-27
1036032,2014-10-30
1036032,2014-10-31
1036032,2014-11-03
1036032,2014-11-05
1036032,2014-11-07
1036032,2014-11-08
1036032,2014-11-16
1036032,2014-11-21
1036032,2014-11-24
1036032,2014-11-25
1036032,2014-11-27
1036032,2014-11-30
1036032,2014-12-05
1036032,2014-12-15
1036032,2014-12-29
1036032,2015-01-04
1036032,2015-01-07
1036032,2015-01-12
1036032,2015-01-20
1036032,2015-01-23
1036032,2015-01-30
1036032,2015-02-02
1036032,2015-02-06
1036032,2015-02-09
1036032,2015-02-17
1036032,2015-02-21
1036032,2015-02-27
1036032,2015-03-02
1036032,2015-03-06
1036032,2015-03-08
1036032,2015-03-16
1036032,2015-03-23
1036032,2015-04-11
1036032,2015-04-12
1036032,2015-04-15
1036032,2015-04-17
1036032,2015-05-01
1036032,2015-05-04
1036032,2015-05-05
1036032,2015-05-08
1036032,2015-05-16
1036032,2015-05-19
1036032,2015-05-23
1036032,2015-05-31
1036032,2015-06-03
1036032,2015-06-04
1036032,2015-06-12
1036032,2015-06-15
1036032,2015-06-22
1036032,2015-07-04
1036032,2015-07-19
1036032,2015-07-21
1036032,2015-07-24
1036032,2015-07-27
1036032,2015-07-30
1036032,2015-08-03
1036032,2015-08-16
1036032,2015-08-19
1036032,2015-08-31
1036032,2015-09-04
1036032,2015-09-07
1036032,2015-09-10
1036032,2015-09-21
1036032,2015-09-25
1036032,2015-09-30
1036032,2015-10-02
1036032,2015-10-03
1036032,2015-10-06
1036032,2015-10-13
1036032,2015-10-18
1036032,2015-10-20
1036032,2015-10-24
1036032,2015-10-26
1036032,2015-11-01
1036032,2015-11-02
1036032,2015-11-06
1036032,2015-11-07
1036032,2015-11-15
1036032,2015-11-16
1036032,2015-11-25
1036032,2015-12-01
1036032,2015-12-05
1036032,2015-12-08
1036032,2015-12-13
1036032,2015-12-20
1109989,2013-05-28
1109989,2013-06-12
1109989,2013-06-25
1109989,2013-07-07
1109989,2013-07-09
1109989,2013-07-17
1109989,2013-07-22
1109989,2013-08-05
1109989,2013-08-11
1109989,2013-09-03
1109989,2013-09-13
1109989,2013-09-14
1109989,2013-10-05
1109989,2013-10-09
1109989,2013-10-13
1109989,2013-10-15
1109989,2013-10-21
1109989,2013-10-26
1109989,2013-11-01
1109989,2013-11-04
1109989,2013-11-12
1109989,2013-11-24
1109989,2013-11-29
1109989,2013-12-14
1109989,2013-12-29
1109989,2014-01-05
1109989,2014-01-12
1109989,2014-01-25
1109989,2014-02-03
1109989,2014-02-07
1109989,2014-02-21
1109989,2014-03-06
1109989,2014-03-14
1109989,2014-03-19
1109989,2014-03-24
1109989,2014-04-01
1109989,2014-04-04
1109989,2014-04-07
1109989,2014-04-10
1109989,2014-04-14
1109989,2014-04-16
1109989,2014-04-21
1109989,2014-04-27
1109989,2014-04-30
1109989,2014-05-19
1109989,2014-05-25
1109989,2014-05-29
1109989,2014-06-02
1109989,2014-06-09
1109989,2014-06-26
1109989,2014-07-08
1109989,2014-07-11
1109989,2014-07-16
1109989,2014-07-21
1109989,2014-08-03
1109989,2014-08-07
1109989,2014-08-13
1109989,2014-08-16
1109989,2014-08-20
1109989,2014-08-27
1109989,2014-09-07
1109989,2014-09-12
1109989,2014-09-21
1109989,2014-09-23
1109989,2014-10-01
1109989,2014-10-20
1109989,2014-10-26
1109989,2014-11-02
1109989,2014-11-04
1109989,2014-11-26
1109989,2014-12-23
1109989,2015-01-03
1109989,2015-01-05
1109989,2015-01-20
1109989,2015-01-31
1109989,2015-02-16
1109989,2015-02-28
1109989,2015-03-02
1109989,2015-03-06
1109989,2015-03-10
1109989,2015-03-17
1109989,2015-03-23
1109989,2015-03-27
1109989,2015-03-30
1109989,2015-04-06
1109989,2015-04-09
1109989,2015-04-19
1109989,2015-04-26
1109989,2015-04-30
1109989,2015-05-10
1109989,2015-05-18
1109989,2015-05-24
1109989,2015-05-27
1109989,2015-05-30
1109989,2015-06-06
1109989,2015-06-09
1109989,2015-06-24
1109989,2015-06-30
1109989,2015-07-04
1109989,2015-07-06
1109989,2015-07-12
1109989,2015-07-18
1109989,2015-07-21
1109989,2015-07-26
1109989,2015-08-03
1109989,2015-08-09
1109989,2015-08-16
1109989,2015-08-26
1109989,2015-08-30
1109989,2015-09-01
1109989,2015-09-10
1109989,2015-09-15
1109989,2015-09-17
1109989,2015-09-21
1109989,2015-09-24
1109989,2015-09-28
1109989,2015-10-01
1109989,2015-10-03
1109989,2015-10-11
1109989,2015-10-17
1109989,2015-10-21
1109989,2015-10-28
1109989,2015-11-09
1109989,2015-11-16
1109989,2015-11-23
1109989,2015-12-09
1109989,2015-12-21
1109989,2015-12-24
1109989,2015-12-31
7643121,2015-08-04
7643121,2015-08-07
7643121,2015-08-26
7643121,2015-10-11
3866273,2014-08-18
3866273,2014-10-12
3866273,2015-10-12
3866273,2015-10-14
6050855,2015-06-15
6050855,2015-07-13
6050855,2015-07-19
6050855,2015-07-29
6050855,2015-08-15
6050855,2015-08-18
6050855,2015-08-22
6050855,2015-09-18
6050855,2015-09-29
6050855,2015-10-05
6050855,2015-10-12
6050855,2015-10-16
6050855,2015-10-19
6050855,2015-10-22
6050855,2015-10-25
6050855,2015-11-15
6050855,2015-12-07
6050855,2015-12-14
6050855,2015-12-18
6050855,2015-12-21
2956776,2015-03-12
2956776,2015-03-27
7639357,2015-08-26
7639357,2015-09-27
392302,2012-06-07
392302,2012-06-18
7478039,2015-07-27
7478039,2015-08-07
7478039,2015-08-13
7478039,2015-08-17
8562217,2015-10-13
884420,2014-05-04
884420,2015-01-01
884420,2015-02-28
884420,2015-05-03
884420,2015-05-16
884420,2015-06-23
1339517,2013-08-09
1339517,2013-08-18
1339517,2013-08-23
1339517,2013-09-02
1339517,2013-09-07
1339517,2013-09-22
1339517,2013-10-06
1339517,2013-10-10
1339517,2013-10-20
1339517,2013-12-24
1339517,2014-01-07
1339517,2014-01-28
1339517,2014-02-08
1339517,2014-02-11
1339517,2014-02-17
1339517,2014-02-27
1339517,2014-03-04
1339517,2014-03-17
1339517,2014-03-24
1339517,2014-03-29
1339517,2014-04-06
1339517,2014-04-21
1339517,2014-04-30
1339517,2014-05-06
1339517,2014-05-12
1339517,2014-06-08
1339517,2014-06-18
1339517,2014-07-07
1339517,2014-07-22
1339517,2014-07-26
1339517,2014-08-02
1339517,2014-08-13
1339517,2014-08-17
1339517,2014-08-28
1339517,2014-09-02
1339517,2014-09-06
1339517,2014-09-12
1339517,2014-09-17
1339517,2014-09-20
1339517,2014-09-22
1339517,2014-10-18
1339517,2014-10-20
1339517,2015-03-04
1339517,2015-03-16
1339517,2015-03-19
1339517,2015-03-22
1339517,2015-03-28
1339517,2015-04-05
1339517,2015-04-11
1339517,2015-04-15
1339517,2015-05-14
1339517,2015-05-28
1339517,2015-06-01
1339517,2015-06-03
1339517,2015-06-07
1339517,2015-06-12
1339517,2015-06-16
1339517,2015-06-22
1339517,2015-06-27
1339517,2015-06-30
1339517,2015-07-05
1339517,2015-07-09
1339517,2015-07-16
1339517,2015-07-20
1339517,2015-07-28
1339517,2015-08-01
1339517,2015-08-16
1339517,2015-08-22
1339517,2015-08-29
1339517,2015-08-31
1339517,2015-09-09
1339517,2015-09-15
1339517,2015-10-03
1339517,2015-10-05
1339517,2015-10-07
1339517,2015-10-17
1339517,2015-10-21
1339517,2015-11-01
7992515,2015-09-30
7992515,2015-10-03
7992515,2015-10-07
7992515,2015-10-15
7992515,2015-10-19
7992515,2015-11-03
7992515,2015-11-08
7992515,2015-11-12
7992515,2015-11-15
7992515,2015-11-28
7992515,2015-12-02
7992515,2015-12-08
7992515,2015-12-15
7992515,2015-12-20
7992515,2015-12-23
2486108,2014-04-28
2486108,2014-05-03
2486108,2014-05-13
2486108,2014-05-22
2486108,2014-05-28
2486108,2014-06-09
2486108,2014-06-16
2486108,2014-06-27
2486108,2014-07-02
2486108,2014-07-11
2486108,2014-07-18
2486108,2014-08-05
2486108,2014-08-29
2486108,2014-09-30
2486108,2014-10-04
2486108,2014-10-28
2486108,2014-12-14
2486108,2015-01-02
2486108,2015-03-13
2486108,2015-04-03
2486108,2015-04-11
2486108,2015-05-01
2486108,2015-05-11
2486108,2015-05-17
2486108,2015-05-24
2486108,2015-05-28
2486108,2015-06-10
2486108,2015-07-01
2486108,2015-07-07
2486108,2015-07-17
2486108,2015-07-28
2486108,2015-08-15
2486108,2015-09-15
2486108,2015-09-26
2486108,2015-10-03
2486108,2015-10-13
2486108,2015-10-24
2486108,2015-11-01
2486108,2015-11-14
2486108,2015-11-27
9000109,2015-10-27
7779484,2015-09-06
7779484,2015-09-10
7779484,2015-09-13
7779484,2015-09-22
862690,2013-05-13
862690,2013-05-21
862690,2013-06-26
862690,2013-07-01
862690,2013-08-01
862690,2013-09-08
862690,2013-10-15
862690,2014-08-17
862690,2015-01-03
2682902,2014-05-06
2682902,2014-06-01
2682902,2014-06-09
2682902,2014-06-20
2682902,2014-07-05
2682902,2014-07-12
2682902,2014-07-28
2682902,2014-08-21
2682902,2014-08-29
2682902,2014-09-05
2682902,2015-01-04
2682902,2015-03-06
2682902,2015-04-06
2682902,2015-04-15
2682902,2015-04-24
2682902,2015-04-27
2682902,2015-05-10
2682902,2015-05-17
2682902,2015-05-30
2682902,2015-06-06
2682902,2015-06-13
2682902,2015-06-16
2682902,2015-06-21
2682902,2015-06-26
2682902,2015-07-02
2682902,2015-07-11
2682902,2015-07-16
2682902,2015-07-23
2682902,2015-07-27
2682902,2015-08-09
